Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Budgeted Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,1/17/2021,West,California,San Francisco,Women's Apparel,$80.00 ,775,"$620,000 ","$545,600 ","$93,000 ",15%,Outlet
West Gear,1128299,1/18/2021,West,California,San Francisco,Men's Street Footwear,$65.00 ,975,"$633,750 ","$557,700 ","$221,813 ",35%,Outlet
West Gear,1128299,1/19/2021,West,California,San Francisco,Men's Athletic Footwear,$70.00 ,925,"$647,500 ","$569,800 ","$129,500 ",20%,Outlet
West Gear,1128299,1/20/2021,West,California,San Francisco,Women's Street Footwear,$65.00 ,800,"$520,000 ","$457,600 ","$182,000 ",35%,Outlet
West Gear,1128299,1/21/2021,West,California,San Francisco,Women's Athletic Footwear,$65.00 ,750,"$487,500 ","$429,000 ","$146,250 ",30%,Outlet
West Gear,1128299,1/22/2021,West,California,San Francisco,Men's Apparel,$75.00 ,750,"$562,500 ","$495,000 ","$281,250 ",50%,Outlet
West Gear,1128299,1/23/2021,West,California,San Francisco,Women's Apparel,$80.00 ,725,"$580,000 ","$510,400 ","$87,000 ",15%,Outlet
West Gear,1128299,1/24/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,925,"$508,750 ","$447,700 ","$152,625 ",30%,Outlet
West Gear,1128299,1/25/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,925,"$555,000 ","$488,400 ","$83,250 ",15%,Outlet
West Gear,1128299,1/26/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,775,"$426,250 ","$375,100 ","$127,875 ",30%,Outlet
West Gear,1128299,1/27/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,725,"$398,750 ","$350,900 ","$99,688 ",25%,Outlet
West Gear,1128299,1/28/2021,West,California,San Francisco,Men's Apparel,$65.00 ,725,"$471,250 ","$414,700 ","$212,063 ",45%,Outlet
West Gear,1128299,1/29/2021,West,California,San Francisco,Women's Apparel,$70.00 ,775,"$542,500 ","$477,400 ","$54,250 ",10%,Outlet
West Gear,1128299,1/30/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,875,"$481,250 ","$423,500 ","$144,375 ",30%,Outlet
West Gear,1128299,1/31/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$462,000 ","$78,750 ",15%,Outlet
West Gear,1128299,2/1/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,700,"$385,000 ","$338,800 ","$115,500 ",30%,Outlet
West Gear,1128299,2/2/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,675,"$371,250 ","$326,700 ","$92,813 ",25%,Outlet
West Gear,1128299,2/3/2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$371,800 ","$190,125 ",45%,Outlet
West Gear,1128299,2/4/2021,West,California,San Francisco,Women's Apparel,$70.00 ,700,"$490,000 ","$431,200 ","$49,000 ",10%,Outlet
West Gear,1128299,2/5/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,875,"$481,250 ","$423,500 ","$144,375 ",30%,Outlet
West Gear,1128299,2/6/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$462,000 ","$78,750 ",15%,Outlet
West Gear,1128299,2/7/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,725,"$398,750 ","$350,900 ","$119,625 ",30%,Outlet
West Gear,1128299,2/8/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,700,"$385,000 ","$338,800 ","$96,250 ",25%,Outlet
West Gear,1128299,2/9/2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$371,800 ","$190,125 ",45%,Outlet
West Gear,1128299,2/10/2021,West,California,San Francisco,Women's Apparel,$70.00 ,775,"$542,500 ","$477,400 ","$54,250 ",10%,Outlet
West Gear,1128299,2/11/2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,975,"$536,250 ","$471,900 ","$160,875 ",30%,Outlet
West Gear,1128299,2/12/2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,975,"$585,000 ","$514,800 ","$87,750 ",15%,Outlet
West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,775,"$426,250 ","$375,100 ","$127,875 ",30%,Outlet
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,775,"$426,250 ","$375,100 ","$106,563 ",25%,Outlet
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,$65.00 ,700,"$455,000 ","$400,400 ","$204,750 ",45%,Outlet
West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,$70.00 ,800,"$560,000 ","$492,800 ","$56,000 ",10%,Outlet
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,$35.00 ,700,"$245,000 ","$215,600 ","$98,000 ",40%,Outlet
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,$45.00 ,700,"$315,000 ","$277,200 ","$78,750 ",25%,Outlet
Kohl's,1189833,3/9/2021,West,California,San Francisco,Women's Street Footwear,$45.00 ,700,"$315,000 ","$277,200 ","$126,000 ",40%,Outlet
Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$217,800 ","$86,625 ",35%,Outlet
Kohl's,1189833,3/11/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$220,000 ","$137,500 ",55%,Outlet
Kohl's,1189833,3/12/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,700,"$315,000 ","$277,200 ","$63,000 ",20%,Outlet
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,750,"$262,500 ","$231,000 ","$105,000 ",40%,Outlet
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$257,400 ","$73,125 ",25%,Outlet
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,675,"$303,750 ","$267,300 ","$121,500 ",40%,Outlet
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$207,900 ","$82,688 ",35%,Outlet
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$198,000 ","$123,750 ",55%,Outlet
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,650,"$292,500 ","$257,400 ","$58,500 ",20%,Outlet
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,800,"$280,000 ","$246,400 ","$112,000 ",40%,Outlet
Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$257,400 ","$73,125 ",25%,Outlet
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,650,"$292,500 ","$257,400 ","$117,000 ",40%,Outlet
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$217,800 ","$86,625 ",35%,Outlet
Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$187,000 ","$116,875 ",55%,Outlet
Kohl's,1189833,4/6/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,625,"$281,250 ","$247,500 ","$56,250 ",20%,Outlet
Kohl's,1189833,4/7/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$316,800 ","$144,000 ",40%,Outlet
Kohl's,1189833,4/8/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,600,"$300,000 ","$264,000 ","$75,000 ",25%,Outlet
Kohl's,1189833,4/9/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,625,"$312,500 ","$275,000 ","$125,000 ",40%,Outlet
Kohl's,1189833,4/10/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$207,900 ","$82,688 ",35%,Outlet
Kohl's,1189833,4/11/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$187,000 ","$116,875 ",55%,Outlet
Kohl's,1189833,4/12/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,600,"$390,000 ","$343,200 ","$78,000 ",20%,Outlet
Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$316,800 ","$144,000 ",40%,Outlet
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,650,"$325,000 ","$286,000 ","$81,250 ",25%,Outlet
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$286,000 ","$130,000 ",40%,Outlet
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$217,800 ","$86,625 ",35%,Outlet
Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$198,000 ","$123,750 ",55%,Outlet
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,625,"$406,250 ","$357,500 ","$81,250 ",20%,Outlet
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,900,"$405,000 ","$356,400 ","$162,000 ",40%,Outlet
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,750,"$375,000 ","$330,000 ","$93,750 ",25%,Outlet
Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$330,000 ","$150,000 ",40%,Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,625,"$281,250 ","$247,500 ","$98,438 ",35%,Outlet
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$220,000 ","$137,500 ",55%,Outlet
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,800,"$520,000 ","$457,600 ","$104,000 ",20%,Outlet
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,950,"$427,500 ","$376,200 ","$171,000 ",40%,Outlet
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,800,"$400,000 ","$352,000 ","$100,000 ",25%,Outlet
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$330,000 ","$150,000 ",40%,Outlet
Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,650,"$292,500 ","$257,400 ","$102,375 ",35%,Outlet
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,700,"$350,000 ","$308,000 ","$192,500 ",55%,Outlet
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$400,400 ","$91,000 ",20%,Outlet
Kohl's,1189833,5/1/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$396,000 ","$180,000 ",40%,Outlet
Kohl's,1189833,5/2/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$411,400 ","$116,875 ",25%,Outlet
Kohl's,1189833,5/3/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,725,"$362,500 ","$319,000 ","$145,000 ",40%,Outlet
Kohl's,1189833,5/4/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,675,"$337,500 ","$297,000 ","$118,125 ",35%,Outlet
Kohl's,1189833,5/5/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,675,"$405,000 ","$356,400 ","$222,750 ",55%,Outlet
Kohl's,1189833,5/6/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$371,800 ","$84,500 ",20%,Outlet
Kohl's,1189833,5/7/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,850,"$425,000 ","$374,000 ","$170,000 ",40%,Outlet
Kohl's,1189833,5/8/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$411,400 ","$116,875 ",25%,Outlet
Kohl's,1189833,5/9/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$308,000 ","$140,000 ",40%,Outlet
Kohl's,1189833,5/10/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$286,000 ","$113,750 ",35%,Outlet
Kohl's,1189833,5/11/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,650,"$390,000 ","$343,200 ","$214,500 ",55%,Outlet
Kohl's,1189833,5/12/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$400,400 ","$91,000 ",20%,Outlet
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,800,"$400,000 ","$352,000 ","$160,000 ",40%,Outlet
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,800,"$440,000 ","$387,200 ","$110,000 ",25%,Outlet
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$286,000 ","$130,000 ",40%,Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,625,"$312,500 ","$275,000 ","$109,375 ",35%,Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$316,800 ","$198,000 ",55%,Outlet
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$371,800 ","$84,500 ",20%,Outlet
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,825,"$412,500 ","$363,000 ","$165,000 ",40%,Outlet
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,825,"$453,750 ","$399,300 ","$113,438 ",25%,Outlet
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,675,"$337,500 ","$297,000 ","$135,000 ",40%,Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$286,000 ","$113,750 ",35%,Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$316,800 ","$198,000 ",55%,Outlet
Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$400,400 ","$91,000 ",20%,Outlet
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$396,000 ","$180,000 ",40%,Outlet
Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,900,"$495,000 ","$435,600 ","$123,750 ",25%,Outlet
Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$308,000 ","$140,000 ",40%,Outlet
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,700,"$350,000 ","$308,000 ","$122,500 ",35%,Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,625,"$375,000 ","$330,000 ","$206,250 ",55%,Outlet
Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,725,"$471,250 ","$414,700 ","$94,250 ",20%,Outlet
Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,475,"$213,750 ","$188,100 ","$85,500 ",40%,Outlet
Foot Locker,1185732,6/1/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,275,"$123,750 ","$108,900 ","$43,313 ",35%,Outlet
Foot Locker,1185732,6/2/2021,West,California,Los Angeles,Women's Street Footwear,$35.00 ,275,"$96,250 ","$84,700 ","$33,688 ",35%,Outlet
Foot Locker,1185732,6/3/2021,West,California,Los Angeles,Women's Athletic Footwear,$40.00 ,125,"$50,000 ","$44,000 ","$20,000 ",40%,Outlet
Foot Locker,1185732,6/4/2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$84,700 ","$33,688 ",35%,Outlet
Foot Locker,1185732,6/5/2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$108,900 ","$61,875 ",50%,Outlet
Foot Locker,1185732,6/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$45.00 ,525,"$236,250 ","$207,900 ","$94,500 ",40%,Outlet
Foot Locker,1185732,6/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,175,"$78,750 ","$69,300 ","$27,563 ",35%,Outlet
Foot Locker,1185732,6/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$35.00 ,225,"$78,750 ","$69,300 ","$27,563 ",35%,Outlet
Foot Locker,1185732,6/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,100,"$40,000 ","$35,200 ","$16,000 ",40%,Outlet
Foot Locker,1185732,6/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$84,700 ","$33,688 ",35%,Outlet
Foot Locker,1185732,6/11/2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$108,900 ","$61,875 ",50%,Outlet
Foot Locker,1185732,6/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,495,"$247,500 ","$217,800 ","$99,000 ",40%,Outlet
Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,200,"$100,000 ","$88,000 ","$35,000 ",35%,Outlet
Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,225,"$90,000 ","$79,200 ","$31,500 ",35%,Outlet
Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$29,700 ","$13,500 ",40%,Outlet
Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$66,000 ","$26,250 ",35%,Outlet
Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$99,000 ","$56,250 ",50%,Outlet
Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,450,"$225,000 ","$198,000 ","$90,000 ",40%,Outlet
Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,150,"$75,000 ","$66,000 ","$26,250 ",35%,Outlet
Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,150,"$60,000 ","$52,800 ","$21,000 ",35%,Outlet
Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$29,700 ","$13,500 ",40%,Outlet
Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,100,"$60,000 ","$52,800 ","$21,000 ",35%,Outlet
Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$99,000 ","$56,250 ",50%,Outlet
Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,495,"$297,000 ","$261,360 ","$118,800 ",40%,Outlet
Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$55.00 ,200,"$110,000 ","$96,800 ","$38,500 ",35%,Outlet
Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,175,"$87,500 ","$77,000 ","$30,625 ",35%,Outlet
Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,100,"$50,000 ","$44,000 ","$20,000 ",40%,Outlet
Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$66,000 ","$26,250 ",35%,Outlet
Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$143,000 ","$81,250 ",50%,Outlet
Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$220,000 ","$100,000 ",40%,Outlet
Foot Locker,1185732,7/1/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,250,"$112,500 ","$99,000 ","$39,375 ",35%,Outlet
Foot Locker,1185732,7/2/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$70,400 ","$28,000 ",35%,Outlet
Foot Locker,1185732,7/3/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$61,600 ","$28,000 ",40%,Outlet
Foot Locker,1185732,7/4/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"$87,500 ","$77,000 ","$30,625 ",35%,Outlet
Foot Locker,1185732,7/5/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,350,"$192,500 ","$169,400 ","$96,250 ",50%,Outlet
Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,575,"$287,500 ","$253,000 ","$115,000 ",40%,Outlet
Foot Locker,1185732,7/7/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$128,700 ","$51,188 ",35%,Outlet
Foot Locker,1185732,7/8/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$88,000 ","$35,000 ",35%,Outlet
Foot Locker,1185732,7/9/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,200,"$80,000 ","$70,400 ","$32,000 ",40%,Outlet
Foot Locker,1185732,7/10/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,225,"$112,500 ","$99,000 ","$39,375 ",35%,Outlet
Foot Locker,1185732,7/11/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,400,"$220,000 ","$193,600 ","$110,000 ",50%,Outlet
Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,550,"$275,000 ","$242,000 ","$110,000 ",40%,Outlet
Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$128,700 ","$51,188 ",35%,Outlet
Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$88,000 ","$35,000 ",35%,Outlet
Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,225,"$90,000 ","$79,200 ","$36,000 ",40%,Outlet
Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,200,"$100,000 ","$88,000 ","$35,000 ",35%,Outlet
Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,375,"$206,250 ","$181,500 ","$103,125 ",50%,Outlet
Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$220,000 ","$100,000 ",40%,Outlet
Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,300,"$135,000 ","$118,800 ","$47,250 ",35%,Outlet
Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$70,400 ","$28,000 ",35%,Outlet
Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$61,600 ","$28,000 ",40%,Outlet
